;cod;rec_trib_2013;rec_trib_2014;rec_trib_2015;rec_trib_2016;iptu_2013;iptu_2014;iptu_2015;iptu_2016
3518;2928505;926967.34;1036890.19;;1150820.03;;9762.43;;8476.1
3519;2930303;525755.9;653419.52;;;6398.03;16236.45;;
3520;4301651;930870.26;1117075.94;1115331.39;1417180;144408.04;225501.96;285122.46;317649.35
3521;2606804;10154909.57;11668372.28;11258073.93;13065925.58;910136.83;1033592.13;;655075.64
3522;4113403;492843.13;382217.36;347786.69;711963.7;47107.88;57546.72;62946.39;67411.27
3523;1713957;163482.92;403421.52;383750.8;344244.16;6551.74;41912.44;9131.1;6694.9
3524;5108808;533103.4;658097.93;521764.85;691640.87;41655.11;44654.36;92201.49;118459.72
3525;2109205;250352.26;271805.68;261259.34;274773.27;13666.61;60383.81;3123.92;3788
3526;1507755;351328.93;175451.93;616021;1077846.6;13420.64;6859.26;12032.72;6228.13
3527;4311254;412601.78;;482904.02;603900.55;46889.38;;67461.68;70475.42
3528;4215356;539759.61;524072.63;855192.07;945608.95;195548.01;135709.84;226646.71;361351.93
3529;2202901;2290334.34;3120595.3;2519670.79;2936329.53;122993.33;208125.36;186379.99;268915.18
3530;2909604;785700.99;1153884.39;1082515.81;1251502.89;56801.17;153497.94;70047.22;62740.08
3531;3165537;10532964.11;13985745.73;12339155.85;12225826.96;849538.86;1256749.54;1291127.98;1316393.11
3532;3549607;1034231.51;1188671.02;1339032.56;1680788.98;111633.81;119794.59;126893.19;132807.46
3533;3202900;1365013.94;2144257.42;1710912.75;1873321.22;87987.46;94360.52;111332.4;134109.81
3534;2919405;741040.08;972562.4;1782011.5;1242519.93;39952.1;27112.5;32469.91;37310.78
3535;4200101;3291673.47;4617790.26;4086625.08;4714907.8;659689.34;768636.69;849320.15;907538.72
3536;3171204;33715957.39;;46656897.05;50207950.24;6512707.99;;10637104.51;12602306.77
3537;3123809;540480.64;507275.86;489915.64;355768.21;8671.26;7286.86;2266.05;743.66
3538;2910701;4391637.46;5978306.19;6551016.38;8790234.85;274047.55;318260.54;335276.4;339967.86
3539;4302105;62015483.8;71655079.54;72284474.44;80004649.41;6459411.9;7032473.96;7492549.25;9215659.82
3540;2903508;838383.6;985060.75;956373.85;1093437.23;78051.56;81681.66;86436.04;66227.89
3541;3300605;5082038.82;6514301.72;7221336.89;3360651.46;1340230.1;1520017.22;1712561;1897537.47
3542;4212007;1112887.19;1538438.46;1760758.41;1980319.1;160895.65;171115.22;183437.42;378845.17
3543;2918357;836285.29;1375199.15;1101789.81;1318176.76;30975.3;274123.35;70480.58;86306.21
3544;2905156;163542.18;377549.42;255779.92;718377.16;10.35;;;
3545;3149705;812254.53;959794.52;1352018.81;1310179.3;250441.76;321687.64;389600.26;500620.22
3546;4121109;363193.47;;1195048.07;775682.01;;;97930.43;107969.48
3547;3152303;327524.53;404818.9;421664.9;479888.23;61235.08;56833.34;73944.29;81706.37
3548;2109601;2281859.94;3244194.68;3583196.03;1298021.12;51663.48;22887.99;5881.52;4039.59
3549;4116802;373583.2;585023.3;1395468.1;935902.36;53765.06;50856.27;68632.18;82260.45
3550;3554755;234896.59;297849.86;294320.2;326169.65;17602.46;22944.17;20228.38;53955.81
3551;1600535;1443062.77;1922326.64;2222251.74;;417774.98;800753.1;652646.57;
3552;4112405;1301882.84;1439915.13;2011125.61;2029638.48;228793.97;281960.62;297841.4;320421.25
3553;5100201;7965170.46;9338799.25;11322507.09;14080004.92;1320294.99;1617510.65;2239663.22;3230813.77
3554;3540101;772958.62;1917271.46;631292.48;807572.85;109537.24;120770.4;129815.53;144171.43
3555;4100301;606443.27;896326.65;946080.47;979969.68;55108.36;83020.8;56644.03;65825.03
3556;3534005;1859136.47;;579986.14;1840864.49;63760.51;;38885.6;123136.02
3557;4117503;6860013.19;7717167.12;7923749.29;8264532.87;1812922.16;1819170.96;2082413.74;2186364.99
3558;3148400;203848.37;124225.68;134490.8;180001.35;;;;5.18
3559;3128600;629817.31;638011.75;1021456.97;1313698.64;28859.12;37126.9;31363.91;32166.01
3560;5108600;3807431.87;4190290.78;4924145.03;7716711.1;466589.52;446213.45;683496.5;762701.96
3561;3104106;1294420.76;1314861.86;1263014.04;1536572.47;205829.95;218970.64;235272.03;273728.71
3562;3200102;3082536.34;3893730.36;3194351.78;3442487.12;387586.61;456491.5;556134.63;659538.42
3563;3526001;5315476.69;5962150.45;5516029.34;6770184.63;1454229.32;1641843.17;1841710.22;2092563.76
3564;3135357;283793.89;369707.41;360074.05;389979.92;2997.4;1646.75;595.8;2184.56
3565;2200954;114368.76;;;;1447;;;
3566;4128203;15649519.79;20371004.79;24456656.27;28765985.15;3701942.23;7365541.43;8628449.22;9462513.15
3567;5218102;1125531.9;;1095980.82;1305050.6;69689.85;;58922.25;43110.19
3568;4301602;56711482.25;60556821.58;66424548.1;77395252.91;13304065.32;13244669.58;14943838.06;15917970.09
3569;3157609;746502.95;480863.99;779767.91;211981.58;96.99;273.3;7304.04;7822.48
3570;2608255;315753.8;408859.12;550352.61;532470.33;8723.42;13479.22;21130.65;13059.23
3571;4315701;6353862.32;6969037.48;7488449.02;8882859.46;1302993.99;1301933.99;1478980.34;1617821.46
3572;3163003;254170.45;347357.48;433437.18;357601.57;21166.65;20572.89;5173.61;7952.87
3573;4300471;711307.77;536272.49;745210.74;619870.38;74333.97;72447.4;84072.57;
3574;4321832;277861.6;335635.1;246848.61;271211.23;19753.96;27163.88;35713.94;49332.16
3575;3100401;170246.73;248754.06;171865.08;234488.25;19709.11;20075.8;29126.57;29906.1
3576;3164100;596061.1;788096.84;444454.8;498908.83;23132.29;25822.92;28007.95;29707.91
3577;3157658;86348.33;206959.28;191191.83;224024.23;8000.66;8329.97;9322.74;11200.62
3578;3131604;577148.06;725079.76;726671.68;697879.31;39234.83;69334.27;60319.91;62375.57
3579;4319364;173336.94;269390.94;248282.72;252996.12;19850.87;20268.38;26310.63;27199.64
3580;3556305;6540195.5;6020995.81;6300024.1;5620351.89;718457.69;999513.03;1050061.78;1083047.43
3581;2806800;240778.37;383091.92;384023.57;461566.23;1344.41;1610.02;1727.07;124.2
3582;2902302;264851.95;314269.48;532132.52;524647.77;3412.4;2818.82;5061.26;1604.27
3583;2913804;333739.3;428335.02;425015.39;664125.43;14333.5;13554.22;28810.19;34881.74
3584;4126256;19983497.82;30088245.51;24730784.11;30476796.83;13798097.01;2911199.09;3814405.99;4365706.36
3585;2600807;1184536.44;843837.56;850903.51;908768.84;310595.27;245141.09;121829.85;119207.66
3586;3306008;28370429.27;31992159.15;13614972.69;32473113.2;5728013.31;7224264.49;5622296.23;7981703.85
3587;3149903;3090112.5;3395612.87;3526362.52;3793466.45;586119.28;574866.56;538345.85;829821.38
3588;3153202;203423.72;200945.18;174615.32;153125.09;4064.96;4111.45;3736.39;5150.72
3589;3125804;238070.75;250353.01;238220.02;240347.98;26703.3;26845.11;30753.94;51557.77
3590;4309209;71724341.26;90877044.43;87763188.26;106868104.5;9732528.22;16556668;12049609.04;16556772.09
3591;4109757;1051162.65;1291417.23;1583228.11;1553671.77;207561.56;220324.01;258575.78;277383.28
3592;4114351;244929.88;293495.75;297821.08;309204.05;25826.84;32852.42;38653.17;50404.51
3593;2207850;432116.45;568013.45;1078773.13;;1459.57;1756.4;;
3594;5103353;3920354.56;3980530.19;5149261.79;6673308.82;326788.88;444421.9;570983.54;
3595;3145109;1733568.8;1271353.44;1155972.03;1217648.57;287622.74;309461.43;296628.84;323303.21
3596;3103801;264101.01;322982.85;255980.6;292131.41;10004.72;61732.57;66370.87;44459.55
3597;3100906;1004582.07;;1698086.02;1726638.32;117225.3;;129531.76;135596.85
3598;3108008;2117702.79;2113586.82;2268785.85;3066632.76;773485.77;732095.44;727443.1;1150730.58
3599;2101707;2589314.85;4265187.89;4185422.89;;237443.12;337031.21;342680.73;
3600;2516607;548494.07;647038.52;731532.22;852254.47;3266;2462;423;2806.4
3601;3520509;172666236.1;187328005.1;203322340.5;228673724.4;59590569.64;64820378.43;73063472.38;84362534.73
3602;2900108;667083.23;1004513.53;561486.88;563442.66;27306.33;30555.6;31668.66;36522.94
3603;4112801;2013312.57;2022089.38;2237398.86;2600355.89;276513.92;312707.31;340563.25;407719.49
3604;3545100;333986.16;339643.21;339846.21;354185.05;59098.18;66798.23;78579.71;83868.55
3605;3146701;328858.59;354472.66;471550.59;473655.25;77528.59;95917.54;108181.43;112181.29
3606;4104055;446771.97;484821.73;987400.68;466641.69;34117.06;38166.54;40431.99;41798.73
3607;3149952;781406.42;617188.03;598147.19;739509.22;27390.84;45753.25;38806.86;36072.65
3608;3116902;956514.53;1068014.18;1176918.63;1845319.78;48453.67;57646.21;55389.42;48728.61
3609;4308458;948410.94;1125188.31;898428.71;1188599.92;174566.52;177896.25;213681.08;229888.28
3610;2509800;404551.79;425721.11;;;61115.42;39400.51;;
3611;3170800;3201742.96;3741519.44;4141590.11;3983694.49;292056.61;353642.75;393165.18;374165.29
3612;2205524;75375.61;247386.39;112665.56;124557.29;1215;2705.96;4840.35;784.36
3613;5214861;528632.31;595038.82;577969.04;554729.5;57725.37;;73726.29;45617.98
3614;4306072;185523.17;303839.12;299986.99;291934.76;17289.71;21227.29;22332.8;24310.27
3615;3506003;189209231.5;212409153;225674580.3;242752666.5;56023633.23;65528492.89;72979537.16;81063927.01
3616;3156809;1713804.24;1443910.77;1667121.15;1676394.2;331176.34;;465167.84;532051.67
3617;1711902;2143439.14;3323931.16;2762962.35;2709694.53;95571.97;;208628.84;254696.51
3618;4120333;311243.5;319786.71;501428.42;459520.1;75245.89;74745.48;83379.76;103087.1
3619;4319158;2192058.05;2183561;2387975.76;2621908.07;300924.03;350599.91;587439.12;750401.58
3620;4315131;548993.63;264315.57;292137.27;345596.75;59198.18;65012.69;57191.84;51421.72
3621;1500305;1247117.81;;1339214.02;1298204.67;13256.42;;11447.22;6227.54
3622;2207405;231940.14;254750.39;277477.16;;270;107;1577;
3623;3129400;215969.06;;479807.62;418236.46;24375.92;;45354.73;39193.36
3624;3119401;16529566.96;19541275.14;20841334.66;22310437.69;3412784.96;3859659.93;4323769.25;4981777.28
3625;1303908;1504893.34;1453189.51;1444364.79;1380872.06;17023.46;19269.25;35897.91;26869.1
3626;4107553;289897.11;455780.42;509014.93;340861.42;37106.86;40326.86;40698.53;47789.64
3627;4306924;160094.21;165641.88;199175.58;279120.44;19736.58;21020.24;21976.76;23942.57
3628;3203320;6520644.37;7908656.33;13169393.8;10038320.2;1341683.59;1447060.75;1581408.62;1674582.29
3629;3121605;7667978.05;9757067.66;9663506.84;13391350.07;1105713.38;1260438.07;1368372.09;3512232.74
3630;4113429;1289162.82;405713.95;532444;454460.63;112903.86;23708.1;26366.37;27703.42
3631;4115002;1148140.47;848106.65;1229454.99;1780290.76;182124.64;220673.74;236093.34;305364.97
3632;2512002;1147918.27;1220068.41;1190918.36;1387770.43;45275.25;48458.43;54942.04;59048.11
3633;3160207;239525.09;212606.56;271797.66;233124.19;120.75;186.87;826.78;405.11
3634;3503307;57674665.8;70452358.25;79789336.83;;19908564.76;26592369.61;31577591.4;
3635;1718840;591146.74;1006574.07;889020.13;674017.26;26328.1;24036.8;29130;30090
3636;2207207;165606.61;530040.05;569108.58;357665.7;19383.9;5092.87;11446.58;1189.16
3637;5215652;1094786.66;1003416.38;751436.94;;13820.71;325805.73;25552.06;
3638;2509602;164106.53;170697.36;187258.65;226762.13;2771.67;4904.6;8231.08;4444.52
3639;3102506;146332.12;206937.12;182374.54;206528.01;20003.03;11715.31;13942.68;13422.87
3640;3104304;1454349.63;1527045.6;1538030.59;1708989.01;384705.71;408386.67;443563.77;491110.08
3641;3170008;701897.27;1028563.51;777675.47;636040.4;14964.85;13181.05;25998.95;18641.16
3642;3126208;1232407.68;1390126.02;888324.44;976562.16;;2400.3;4514.31;13698.01
3643;3506409;1880149.5;3024538.47;2283791.59;2440379.93;467813.25;553750.1;565016.3;643075.42
3644;2917003;1432380.94;1599501.1;1576706.52;5413129.27;50852.88;67113.47;98076.11;100007.95
3645;1707306;642268.43;997978.18;1395979.59;1225949.08;25704;28154.2;24767.04;22020.63
3646;2601607;1809185.8;1556555.04;1518805.72;955357.12;53238.88;41288.87;47922.16;6208.59
3647;4121406;2398611.95;2114246.91;3538903.46;4399610.24;492432.83;107176.41;662652.82;724677.8
3648;1717800;193800;208022.09;344503.26;;4000;;17481;
3649;2205706;1757036.11;2290198.31;2189700.89;;288626.81;375315.25;66728.08;
3650;2209856;192959.41;217732.87;179684.42;142681.79;2332.13;14637.78;1144.52;748.23
3651;2502508;597859.84;815020.47;843728.85;692457.82;2116.63;2442.8;422.68;968.92
3652;3515657;294565.57;363970.4;365813.85;160448.21;33845.29;40449.68;42902.88;43362.83
3653;4300307;535318.33;506357.27;674321.38;817418.52;147729.15;161305.94;188759.23;213203.81
3654;5218706;622943.05;690989.91;799626.21;626778.25;53925.94;;;67153.51
3655;5100607;4258280.03;4774321.11;5520423.15;5430584.91;208623.01;187859.29;189475.38;172074.15
3656;2806503;177966.48;237725.37;179134.15;280560.76;2141.45;700;;
3657;3521200;633574.96;628661.96;426216.96;440322.03;50884.29;28361.12;66791.82;63368.69
3658;3302254;20647329.3;21905784.62;23896043.83;26385442.99;4603668;5237707.77;5281062.6;5973348.73
3659;2513653;149985.82;176304.08;307784.75;180054.81;827;135;;7000
3660;3304508;2234957.77;1798334.55;1608626.67;1619578.26;168662.9;184262.59;198096.23;215005.19
3661;4310801;8061900.02;9473769.32;10546042.69;12820401.68;1983089.47;2193702.1;4099645.42;5581491.87
3662;3160603;158126.56;433001.19;348721.5;;32899.09;70070.67;69590.29;
3663;1703701;1175014.6;920604.87;944036.3;799966.4;12974.29;29558.59;26060.74;33632.75
3664;2414704;68232;232558.54;;40675.32;466.89;2011.85;;4029.93
3665;1304302;2622030.63;1365161.41;771127.45;607639.03;31108;27925.33;18610.68;14870.23
3666;2500536;333130.63;718955.95;374752.63;339614.85;;2509.7;74.85;
3667;2105104;193249.44;419579.81;274894.61;558173.34;1071.95;3879.5;703;122
3668;3525300;54360460.69;64682574.63;66391392.35;74896247.54;18224765.48;25879997.04;28231050.8;30638287.03
3669;4217204;13450059.73;17697344.22;16409130.11;18451527.82;2273080.71;2568907.2;3010027.38;3163835.97
3670;2402600;9008476.71;16538723.92;10295283.16;8290335.44;1914891.83;1173591.37;1137994.21;1246789.38
3671;2110856;462170.19;783591.08;2167404.02;1182363.5;11208.84;9317.92;4909.54;12271.83
3672;4103909;2456941.7;2698616.28;1797107.94;2445425.15;189589.86;201073.94;207839.77;244569.96
3673;3103405;2845261.39;3426515.52;3517014.45;3904377.95;242552.96;273620.33;421167.96;458769.32
3674;2304236;790213.1;861130.47;1149435.72;1128878.7;20988.37;35618.43;48028.46;33517.83
3675;2606606;1179890.21;1439261.92;2029281.02;2038779.96;61038;83837.56;77519.87;67116.9
3676;3306206;6438748.74;8030079.96;7588985.58;6195905.38;1408898.57;1639118.26;1596332.19;
3677;1101559;542871.25;710176.47;550492.11;774230.02;32871.54;36846.72;37824.74;34377.42
3678;4206900;5261582.38;6022996.56;7173128.76;6698181.69;1519078.71;1412644.92;1685012.07;1619499.62
3679;3527306;48821442.87;75458458.7;57199379.34;54898642.18;10097567.04;11227124.77;11533842.59;13055564.15
3680;3160900;1456695.84;;1150664.84;2625495.67;57509.99;;76800.62;62660.32
3681;3168200;239822.75;176311.57;193714.14;228022.69;6510.73;7217.2;5496.3;794.15
3682;3136207;23358397;31579481;29810240;26053057;4894990;5147869;5361353;5668174
3683;3545506;1444624.02;1443453.74;1720510.3;1440723.02;45309.39;88267.61;38840.12;47368.11
3684;2922201;201995.91;301444.2;252263.47;231521.71;17168.93;18823.45;17099.06;12714.29
3685;4126108;663773.74;710075.98;867027.14;904760.28;67234.28;75946.7;85698.45;112313.43
3686;2207306;176978.34;190991.49;429837.6;50183.77;500;20785;1122;3600
3687;3120409;453432.31;581025.19;521262.23;508852.64;48423.42;55226.36;66971.03;61880.43
3688;3543600;1409904.99;1406637.12;973572.54;443818.54;206623.56;218166.96;232999.02;232291.3
3689;3129905;242026.98;275790.06;261212.31;290147.79;54709.21;64253.91;51436.41;70894.76
3690;1702000;1275840.05;4593375.55;1539639.92;1671142.06;61017.18;68716.31;89432.87;97575
3691;3156908;5661998.68;6664652.75;6168012.05;7269487.5;1181245.69;1328923.47;1479536.22;1576361.62
3692;3138708;382446.23;473375.16;355951.58;522991.88;34067.67;38328.87;137912.49;121397.63
3693;3204807;909013.46;1180904.63;1330327.78;1167751.11;187727.38;197473.62;212538.47;223212.51
3694;3153806;231281.8;250204.11;288935.41;270172.08;6957.86;7227.83;7358.85;8547.88
3695;1712405;257042.6;364077.98;440271.34;237117.02;1220;1419.76;985;5158.74
3696;3160702;5816702.43;6358120.05;7187471.73;8101361.11;1112497.55;1210379.74;1295196.52;1409340.96
3697;2109452;1072028.75;2108810.01;1999832.02;1785834.04;106538.02;106270.39;136593.08;135795.03
3698;3553906;604714.19;723501.93;675373.74;278375.82;189355.82;241729.72;160848.28;129149.99
3699;3303401;61184404.44;65480351.54;76022123.68;69541500.01;14633647.69;16558961.65;18954327.65;18862168.02
3700;2611002;2801845.52;3888146.82;3141433.68;4641098.41;80115.61;109629.52;121078.72;114927.18
3701;4106001;791540.31;638286.11;1155692.56;;205841.67;199126.88;231090.99;
3702;3528858;704435.69;794581.31;781454.73;886682.99;138288.98;138628.74;141661.21;237175.45
3703;2921302;550443.08;748829.03;983059.37;894282.88;34250.13;24049.61;22619.93;31578.11
3704;3161304;912514.9;1359576.2;1899347.56;2476798.75;122039.74;172831.08;183593.38;183370.9
3705;2104008;437020.41;307070.01;853796.15;709137.37;150;3623.66;10127.08;5185.4
3706;3104007;30637778.25;31285088.92;35969976.88;42785190.88;6915570.56;6454877.84;7211727.34;8186930.72
3707;2504702;364442.97;274883.45;174426.42;225968.24;6757.32;19551;11350;17500
3708;3556503;23949943.81;28071558.29;29994465.02;32623582.52;8734371.85;10499520.69;10561582.06;12236390.74
3709;3161650;112372.93;211274.99;204464.89;1591731.88;7083.13;12159.73;3688.35;17812.02
3710;3158508;620598.46;703328.97;833198.45;877658.91;34440.37;35415.67;67764.06;116916.85
3711;3167806;682279.91;998774.35;1177247.64;1137788.6;160712;138942.9;174516.03;161709.26
3712;2405009;188989.55;162723.61;198217.78;;12014.55;11474.32;54111.12;
3713;3154309;2413302.54;2381372.3;2445472.33;2778126.24;251723.37;230436.49;526172.35;257042.35
3714;2929255;415281.86;410435.58;449411.36;;3954.54;;;
3715;5108501;1952053.11;3327567.81;3366545.89;;175960.53;314831.9;404244.38;
3716;5213756;4213212.05;5925677.04;4576478.63;4621716.97;546929.68;489707.34;1875933.47;736369.96
3717;4210308;434614.31;441631.37;641293.14;536732.56;;91890.38;128320.88;141044.06
3718;2307205;1783331.79;2930880.46;4266229.93;6524586.77;7870.71;4452.16;1861.29;679.41
3719;5107198;948319.98;1696603.45;1693533.82;1735002.73;57523.12;29932.05;55449.08;52507.71
3720;2302107;2390213.51;;2257879.89;2866528.04;117477.16;;180388.36;187354.55
3721;1718865;391904.12;445166.99;932345.58;1015545.35;10567.16;8789.63;14496.79;10089.79
3722;2707107;1660332.9;2181671.15;;;25690.88;24754.79;;
3723;4214300;1266910.69;1557009.78;1442634.3;1731380.89;415211.46;437704.47;557978.69;616577.39
3724;3113701;3668234.16;4390306.24;4148559.33;4539886.02;238331.77;216728.54;306896;386483.14
3725;2928703;14291189.95;20315329.09;23277621.59;24892901.71;2818782.83;3095745.63;3649527.63;3797101.93
3726;5212253;601327.6;;776888.43;666716.36;176213.46;;175606.8;138846.27
3727;2514453;709072.94;1038790.35;1089783.33;1087419.57;815.67;623.7;4798.74;4486.61
3728;4301636;6231008.4;;7519749.78;7417617.63;3422980.52;;4392747.5;4229305.7
3729;2304277;238939.53;360385.03;355536.88;386833.59;1532.34;1243.24;4671.62;10
3730;4306734;1177988.02;1048585.95;1079238.59;1331201.86;169347.7;181037.88;198502.66;246672.01
3731;4119707;670528.18;663913.76;724736.85;894271.61;82721.25;91891.05;127617.72;138992.6
3732;4320552;751068.73;743620.97;811783.9;992070.56;103001.18;124225.99;157213.99;199355.9
3733;3527207;22406425.47;25222247.57;31998481.85;33816353.15;4854768.07;6316606.15;8135667.64;8860913.19
3734;3303708;8570273.35;9292415.66;;;2756142.63;3515951.98;;
3735;5107065;6051455.34;10047324.06;8232155.64;9631383.5;758441.21;1207289.07;1627291.42;2060538.82
3736;2933208;7618057.2;8344478.48;11044516.47;9170590.45;1874613.86;1976666.6;2752529.29;2204140.12
