;region_id;month;gdp_region;fpm;idhm;pop;unemployment;itbi;treasure;iptu
76637;4319901;167;2120574000.0;20563668.92;;;5.2;;16445870.11;5411682.99
79187;4319901;179;2535244000.0;22115814.69;;;4.7;;20528155.99;7204008.07
84583;4319901;191;;23557848.33;;;7.0;;22057557.71;7685254.44
91219;4319901;203;;27499609.43;;79946.0;9.9;;24628899.55;8481656.54
96079;4319901;215;;9974848.91;;;;;;
3355;4320008;11;;6020635.53;0.633;122751.0;;313126.7;40552167.4;1407831.85
9713;4320008;23;;6769297.29;;;;418889.15;55715920.68;2490018.02
14776;4320008;35;779886000.0;8380238.42;;;;343538.79;69051664.0;2463081.11
17003;4320008;47;945536000.0;8743511.07;;;;328651.64;83800490.07;2855066.75
26086;4320008;59;1091028000.0;9697584.3;;;;475855.35;96966437.94;3172931.38
29793;4320008;71;1313186000.0;12839402.71;;;;607816.97;109045878.84;3350215.73
36955;4320008;83;1503928000.0;14265621.98;;;;526824.18;118387615.6;3338219.0
40767;4320008;95;1612567000.0;16524306.66;;;;755857.65;138601710.5;3702687.88
46536;4320008;107;1767535000.0;19499738.56;;;;781298.74;157367183.8;3575190.39
50454;4320008;119;1875444000.0;18277173.75;;;;908102.05;159655730.57;4097126.93
56342;4320008;131;2242808000.0;19628774.06;0.726;130957.0;;1387303.81;197185231.67;5025576.94
61301;4320008;143;2297725000.0;25677302.41;;;;1789606.11;222136011.77;5169132.77
68229;4320008;155;2608732000.0;26508844.68;;;4.3;1727450.1;250440361.9;5224637.62
76639;4320008;167;2625020000.0;28472772.17;;;5.2;;31488315.22;7096671.7
79159;4320008;179;2923906000.0;30621897.03;;;4.7;;;
84368;4320008;191;;32618559.09;;;7.0;;34411713.99;8643321.81
91073;4320008;203;;38076382.14;;138933.0;9.9;;39567821.65;9881288.17
96159;4320008;215;;13811329.23;;;;;;
3094;4323002;11;;9794409.82;0.62;227370.0;;578668.76;48029609.52;1327797.91
9543;4323002;23;;11084995.13;;;;771667.59;58482962.19;1279596.91
14823;4323002;35;759615000.0;13750445.89;;;;899043.57;72137725.49;1508337.08
17445;4323002;47;890148000.0;14268333.06;;;;850312.0;84989540.0;1775796.0
26260;4323002;59;992711000.0;15400206.0;;;;1105914.3;102216724.0;2260316.39
29652;4323002;71;1109600000.0;19252101.3;;;;1021061.89;119496718.85;2095704.48
36968;4323002;83;1200561000.0;20401801.08;;;;1300988.46;131572386.8;2209505.17
40670;4323002;95;1386079000.0;23185568.64;;;;1447335.58;149979801.3;2245525.65
46628;4323002;107;1521876000.0;31527387.15;;;;1723091.83;184093407.2;2346250.9
50858;4323002;119;1672931000.0;29222861.72;;;;1823971.1;188923380.1;2892884.31
56400;4323002;131;1948820000.0;31276803.53;0.7170000000000001;239384.0;;2600060.07;224705441.13;2992588.49
61480;4323002;143;2110597000.0;38293982.74;;;;2908908.12;250603580.79;4516637.42
68329;4323002;155;2497618000.0;39455951.19;;;4.3;2997433.57;284127443.76;4798536.02
76259;4323002;167;2686087000.0;41118797.99;;;5.2;;28068608.61;4096218.4
79249;4323002;179;3090790000.0;45277408.16;;;4.7;;29878497.71;4107039.36
84698;4323002;191;;47922036.97;;;7.0;;33465810.71;4560216.35
91004;4323002;203;;55880397.27;;252872.0;9.9;;42254431.06;7878352.92
96107;4323002;215;;20289005.5;;;;;;
5502;5002704;11;;24727664.61;0.6729999999999999;662583.0;;5190217.99;294565968.46;33859679.98
10574;5002704;23;;29107568.93;;;;5583072.02;323060412.81;36473508.91
16288;5002704;35;4880175000.0;32399431.99;;;;7418148.68;468467746.06;39289399.73
20674;5002704;47;5941010000.0;37429427.53;;;;8112270.27;582340506.62;44559848.43
25822;5002704;59;6694780000.0;35930009.78;;;;8573068.0;693116262.5;51661630.0
30275;5002704;71;7388250000.0;44786548.17;;;;9739125.56;813407539.0;60360467.37
37578;5002704;83;8532845000.0;47923088.77;;;;10521031.36;937110526.1;63990950.35
43031;5002704;95;9592347000.0;53993409.17;;;;14285621.89;1044590072.0;70994660.72
48229;5002704;107;11170084000.0;84031566.97;;;;18859832.99;1306383357.0;92119582.1
54708;5002704;119;12743870000.0;78382062.69;;;;19851021.79;1405797196.99;133331732.43
61106;5002704;131;15089120000.0;85856483.04;0.784;786797.0;;26480431.75;1598398441.38;164288972.15
62087;5002704;143;17619330000.0;106806781.03;;;;31743248.17;1945842067.68;195294618.31
96853;5002704;146;;;;;8.6;;;
96854;5002704;149;;;;;7.7;;;
96855;5002704;152;;;;;5.3;;;
71855;5002704;155;19158167000.0;110413805.56;;;5.3;37699802.1;2255452910.73;228642673.61
96856;5002704;158;;;;;4.3;;;
96857;5002704;161;;;;;5.9;;;
96858;5002704;164;;;;;4.5;;;
76105;5002704;167;20729779000.0;118265062.19;;;4.7;;615609661.4;233732198.7
96859;5002704;170;;;;;3.8;;;
96860;5002704;173;;;;;3.9;;;
96861;5002704;176;;;;;4.8;;;
82916;5002704;179;23902135000.0;109019834.85;;;3.4;;746128871.9;287392977.0
96862;5002704;182;;;;;5.6;;;
96863;5002704;185;;;;;6.4;;;
96864;5002704;188;;;;;6.4;;;
87661;5002704;191;;115538816.17;;;5.2;;753667600.2;228749453.0
96865;5002704;194;;;;;7.4;;;
96866;5002704;197;;;;;7.2;;;
96867;5002704;200;;;;;7.8;;;
91859;5002704;203;;22426106.44;;863982.0;7.3;;809870393.9;312616474.1
96868;5002704;206;;;;;8.7;;;
5371;5103403;11;;28848941.95;0.6920000000000001;483037.0;;3069501.47;343550796.34;7411145.85
6303;5103403;23;;33958830.29;;;;2908624.25;313753352.6;7651561.82
15267;5103403;35;4202756000.0;38182525.51;;;;3463013.2;333737607.82;8002404.45
18662;5103403;47;5498641000.0;39221819.49;;;;3661919.57;362112174.18;8784714.22
23704;5103403;59;6910785000.0;42583715.06;;;;4279848.08;445932389.0;10030760.38
31919;5103403;71;7531110000.0;53214115.46;;;;5009542.2;538680579.93;13610083.16
37673;5103403;83;7638874000.0;49782252.36;;;;5230130.86;522202261.1;15531214.68
39968;5103403;95;8534809000.0;55050492.65;;;;7325157.55;593241417.3;18152510.69
49537;5103403;107;9915326000.0;63023675.28;;;;9767264.67;762114741.8;17943047.0
55342;5103403;119;11059165000.0;65318385.78;;;;9270222.92;786482570.5199999;20988099.37
60183;5103403;131;12541779000.0;71547069.2;0.785;551098.0;;17380222.34;878584277.5;22647960.21
61919;5103403;143;13440075000.0;80105085.82;;;;22857879.6;1107886066.18;44283358.06
96869;5103403;146;;;;;5.3;;;
96870;5103403;149;;;;;5.7;;;
96871;5103403;152;;;;;6.9;;;
71128;5103403;155;15956715000.0;82810354.28;;;4.9;25599094.35;1326558661.8;65517100.2
96872;5103403;158;;;;;6.7;;;
96873;5103403;161;;;;;4.6;;;
96874;5103403;164;;;;;4.0;;;
77507;5103403;167;17459008000.0;98554218.62;;;4.7;;405803147.0;85442702.65
96875;5103403;170;;;;;5.1;;;
96876;5103403;173;;;;;5.3;;;
96877;5103403;176;;;;;4.7;;;
79575;5103403;179;20525597000.0;98117851.38;;;5.4;;447208620.9;96797412.44
96878;5103403;182;;;;;6.9;;;
96879;5103403;185;;;;;6.6;;;
96880;5103403;188;;;;;8.5;;;
87275;5103403;191;;103984934.66;;;6.8;;496365760.0;106631539.1
96881;5103403;194;;;;;12.1;;;
96882;5103403;197;;;;;13.4;;;
96883;5103403;200;;;;;11.0;;;
92183;5103403;203;;20183495.82;;585367.0;9.9;;518884290.1;120046652.3
96884;5103403;206;;;;;13.2;;;
5369;5108402;11;;11853151.7;0.62;215298.0;;475037.44;74199641.0;1537059.0
6192;5108402;23;;13103060.74;;;;436239.0;86511959.0;1799835.0
15185;5108402;35;1191017000.0;15327014.43;;;;;;
18620;5108402;47;1564871000.0;15789306.03;;;;708623.96;118441194.75;1679393.6
23684;5108402;59;1854047000.0;16807460.72;;;;705743.81;143125878.9;2433161.43
31884;5108402;71;2067770000.0;20583469.23;;;;873689.25;149449993.8;2286735.12
37739;5108402;83;2154486000.0;21757491.93;;;;895000.15;161942242.5;2702059.24
39894;5108402;95;2455152000.0;24226958.25;;;;1307086.6;195157708.0;2505020.96
49512;5108402;107;2954058000.0;29071618.55;;;;1770627.18;231920510.6;2570596.38
55375;5108402;119;3321003000.0;27925067.03;;;;1706019.72;241601944.68;3111510.28
60103;5108402;131;3908580000.0;29801900.42;0.7340000000000001;252596.0;;2862333.13;273587414.69;4826716.42
62036;5108402;143;4443679000.0;34997510.67;;;;3958126.29;304979181.04;6029138.55
71058;5108402;155;4903061000.0;35981733.16;;;4.9;4022088.24;347149050.51;7171105.97
77530;5108402;167;5285654000.0;39793485.17;;;4.7;;61790147.07;8016708.7
79615;5108402;179;5907741000.0;41567464.98;;;5.4;;76918047.13;12458237.17
87387;5108402;191;;43719929.41;;;6.8;;71503916.28;11639610.53
92166;5108402;203;;8408562.51;;271339.0;9.9;;70704973.77;12236276.68
5149;5200050;11;;1103482.61;0.569;4971.0;;17107.74;2312204.34;50023.84
8443;5200050;23;;1261896.29;;;;16695.28;2961783.16;48074.53
14136;5200050;35;19813000.0;1556355.39;;;;40737.76;3735336.45;64189.78
19782;5200050;47;22773000.0;1629037.47;;;;6399.17;4025537.25;62582.49
25184;5200050;59;23756000.0;1799027.07;;;;8990.22;5231967.07;68409.24
27931;5200050;71;28156000.0;2247874.11;;;;17448.72;6068345.97;49664.09
35245;5200050;83;31165000.0;2497293.21;;;;52701.78;6692217.19;113074.34
42033;5200050;95;34506000.0;2884989.22;;;;50653.83;7992710.23;131334.53
48064;5200050;107;40681000.0;3582981.55;;;;68594.43;9313434.12;141325.86
52950;5200050;119;43515000.0;3349982.84;;;;142464.8;9439341.82;126871.05
57255;5200050;131;59043000.0;3600677.06;0.708;6876.0;;81122.82;10955585.63;136682.81
61834;5200050;143;66848000.0;4348870.03;;;;321462.13;14175649.79;255932.01
67504;5200050;155;146855000.0;4480175.37;;;4.2;413707.19;17892258.26;440140.1
74698;5200050;167;159333000.0;4789882.12;;;3.1;;1696592.64;210213.14
82596;5200050;179;185114000.0;5145861.12;;;3.7;;2968755.47;403366.47
85083;5200050;191;;5467863.06;;;6.4;;3702531.1;1594490.83
90171;5200050;203;;1056854.3;;8053.0;10.5;;3222715.49;1394805.67
5310;5200258;11;;5149583.89;0.49700000000000005;105746.0;;70045.2;15393942.98;995490.83
8527;5200258;23;;6516262.44;;;;49203.0;19343357.0;662449.0
14121;5200258;35;209476000.0;8813919.35;;;;164298.09;31861153.91;997644.42
19799;5200258;47;263778000.0;9229812.83;;;;77649.86;30784805.72;1747127.33
25168;5200258;59;291729000.0;10794159.8;;;;68771.09;15148551.32;306598.46
27921;5200258;71;347753000.0;21626881.77;;;;114772.28;58240525.14;1679265.57
35237;5200258;83;407393000.0;24989591.46;;;;185652.65;70923363.71;1575788.39
42034;5200258;95;428634000.0;28296206.22;;;;221502.03;82382785.07;1267930.82
48081;5200258;107;499763000.0;21497887.09;;;;396418.21;80611011.53;1407475.58
53056;5200258;119;613317000.0;20099895.09;;;;1188140.04;95868013.17;5663908.62
57233;5200258;131;767597000.0;33716457.36;0.6859999999999999;159378.0;;2523693.37;122787794.4;4058657.9
61851;5200258;143;895899000.0;42010660.74;;;;2276144.29;146246628.42;3152057.21
67573;5200258;155;1068450000.0;43203406.1;;;4.2;3080007.21;175237903.89;7661889.65
74707;5200258;167;1235512000.0;46156122.56;;;3.1;;19002153.0;4153859.79
82601;5200258;179;1430749000.0;49309843.11;;;3.7;;23334395.2;3647890.47
84850;5200258;191;;52024676.82;;;6.4;;33192365.14;6458168.98
90103;5200258;203;;10042269.77;;191499.0;10.5;;35407938.81;6394532.25
5101;5201405;11;;12779166.26;0.5820000000000001;335670.0;;1224992.72;66837569.93;8097519.77
8463;5201405;23;;14654870.26;;;;1427081.08;75398322.99;9921743.33
14170;5201405;35;1628233000.0;18158382.57;;;;1876368.28;102662631.86;11036578.86
19808;5201405;47;1890286000.0;17829632.76;;;;2622051.24;123778182.45;10793040.97
25189;5201405;59;2187999000.0;18978256.43;;;;2934810.06;143347532.0;9802833.48
27937;5201405;71;2554144000.0;22296165.33;;;;3094465.92;171326252.23;11994351.64
35316;5201405;83;3101630000.0;24482150.27;;;;3362509.81;198571947.2;14880898.61
42050;5201405;95;3503290000.0;27524501.13;;;;5281993.26;236561156.0;21469461.0
48161;5201405;107;4305373000.0;35335232.1;;;;7893241.45;325637138.0;29520965.61
53076;5201405;119;5049743000.0;32626955.82;;;;8815465.84;340966046.41;30744918.36
57211;5201405;131;5808581000.0;34916682.83;0.718;455657.0;;12122918.1;395294385.98;39199843.94
61740;5201405;143;7258178000.0;42010660.74;;;;16072234.36;502838288.54;43476562.79
67539;5201405;155;8377964000.0;43203406.1;;;4.2;20459450.62;608870527.6;49715356.48
74690;5201405;167;9709228000.0;46156122.56;;;3.1;;166494270.5;65964674.23
82611;5201405;179;11664369000.0;49309843.11;;;3.7;;190985405.2;77214039.38
84953;5201405;191;;52024676.82;;;6.4;;207240762.4;85985110.51
90034;5201405;203;;10042269.77;;532135.0;10.5;;232429990.4;87210823.34
5215;5205497;11;;3310447.0;0.638;40377.0;;71514.0;9026214.0;570112.0
8415;5205497;23;;3785687.93;;;;116662.0;11133111.0;415123.0
14133;5205497;35;101634000.0;4669065.1;;;;4214.0;15797762.0;165429.0
19764;5205497;47;136562000.0;4887111.48;;;;99558.86;16749061.27;1303195.19
25301;5205497;59;149992000.0;5397080.18;;;;126667.12;25203412.2;534307.22
27947;5205497;71;169021000.0;7486207.06;;;;;;
35405;5205497;83;192408000.0;8321974.48;;;;390010.8;28814151.87;1661867.03
42111;5205497;95;193734000.0;9616629.31;;;;485960.42;38254391.01;1679007.32
48093;5205497;107;233113000.0;11943270.82;;;;922702.58;55164219.26;1127617.15
52961;5205497;119;248925000.0;12283269.42;;;;588601.75;50789804.23;2093375.67
57228;5205497;131;336091000.0;13202481.7;0.7170000000000001;55915.0;;1957355.98;62636395.36;4326689.89
61895;5205497;143;379244000.0;15945856.0;;;;4099630.34;79671485.3;4959768.34
67483;5205497;155;435169000.0;16427308.66;;;4.2;4598064.52;114623260.69;4776103.1
74717;5205497;167;517699000.0;17562900.36;;;3.1;;16737915.92;2775344.65
82578;5205497;179;586471000.0;20583443.59;;;3.7;;18388575.35;5774657.16
84907;5205497;191;;21871451.41;;;6.4;;19763373.11;7675455.15
90125;5205497;203;;4227417.09;;65520.0;10.5;;18925633.75;6666770.66
5199;5208004;11;;4781756.5;0.598;78651.0;;292309.97;16678234.17;886935.62
8588;5208004;23;;5468215.71;;;;426890.06;22014961.85;651852.19
14163;5208004;35;308289000.0;6744204.9;;;;433490.54;27678859.67;822606.46
19721;5208004;47;384253000.0;7601549.87;;;;586862.7;31062320.59;861531.28
25402;5208004;59;432591000.0;8395457.77;;;;553150.71;37046409.43;832869.97
27844;5208004;71;459822000.0;10490077.07;;;;538822.71;44043489.78;1012018.05
35359;5208004;83;549791000.0;11654033.07;;;;546200.39;55298990.2;940146.81
42148;5208004;95;630127000.0;14424623.28;;;;630588.62;68756839.65;1092662.9
48080;5208004;107;746361000.0;16720578.96;;;;974017.01;84777853.02;1321397.28
52995;5208004;119;856242000.0;16749912.65;;;;1072206.78;95040309.49;1885838.6
57154;5208004;131;1085949000.0;18003384.09;0.7440000000000001;100085.0;;2037513.96;114446589.96;2579370.79
61878;5208004;143;1244203000.0;21744348.96;;;;1380301.46;129268532.66;5317087.58
67656;5208004;155;1461550000.0;22400875.35;;;4.2;1902438.73;164438060.29;4086170.59
74589;5208004;167;1558103000.0;25546036.76;;;3.1;;20247211.29;3153146.98
82658;5208004;179;1719887000.0;27444591.37;;;3.7;;30046605.31;5055503.45
84933;5208004;191;;29161935.1;;;6.4;;39523313.93;5055503.45
90151;5208004;203;;5636556.15;;114036.0;10.5;;32012515.65;
5259;5208707;11;;49455328.75;0.715;1093007.0;;16392574.0;635556727.0;60642244.0
8555;5208707;23;;58215137.35;;;;18402282.14;747176864.18;61450618.23
14319;5208707;35;11055634000.0;72016487.82;;;;24336297.2;853589335.23;76802213.85
19716;5208707;47;12304839000.0;65512080.79;;;;26900830.87;915076138.3999999;89697338.21
25377;5208707;59;14146270000.0;72209287.29;;;;30336420.57;1200483167.0;104408506.8
27876;5208707;71;15469133000.0;79910680.62;;;;34006356.17;1323292356.72;120808204.35
35360;5208707;83;18208759000.0;85723338.73;;;;43081201.44;1391676021.0;161122620.4
42219;5208707;95;20755041000.0;96871010.93;;;;52384995.7;1578115527.0;189609772.7
48163;5208707;107;22360900000.0;126047350.21;;;;72181899.47;1925685537.0;205626284.0
53018;5208707;119;25150520000.0;117573093.85;;;;80220208.39;2040467915.0;214924789.03
57191;5208707;131;29038011000.0;128784724.34;0.799;1302001.0;;101446707.03;2319027909.6;228040141.46
61779;5208707;143;33181664000.0;160210171.36;;;;119857401.73;2645518209.61;244815095.09
96885;5208707;146;;;;;5.1;;;
96886;5208707;149;;;;;4.6;;;
96887;5208707;152;;;;;4.4;;;
67669;5208707;155;37465633000.0;165620708.23;;;4.2;118499690.16;2863774225.43;266302271.48
96888;5208707;158;;;;;4.6;;;
96889;5208707;161;;;;;4.2;;;
96890;5208707;164;;;;;5.2;;;
74600;5208707;167;40182654000.0;177397593.19;;;3.1;;963716747.1;286307895.8
96891;5208707;170;;;;;3.2;;;
96892;5208707;173;;;;;3.3;;;
96893;5208707;176;;;;;2.9;;;
82686;5208707;179;46094735000.0;196235702.52;;;3.7;;1103455223.0;320150917.5
96894;5208707;182;;;;;4.6;;;
96895;5208707;185;;;;;4.9;;;
96896;5208707;188;;;;;5.9;;;
85026;5208707;191;;207969868.91;;;6.4;;1232721768.0;351255425.1
96897;5208707;194;;;;;9.1;;;
96898;5208707;197;;;;;7.7;;;
96899;5208707;200;;;;;7.9;;;
90159;5208707;203;;40366991.55;;1448639.0;10.5;;1236263360.0;369791918.8
96900;5208707;206;;;;;8.9;;;
5195;5208806;11;;2206964.75;0.5660000000000001;18719.0;;;5862065.31;12224.54
8514;5208806;23;;2523792.09;;;;27141.54;7688156.92;367788.1
14210;5208806;35;136352000.0;3112710.22;;;;33386.22;9127174.4;400200.37
19715;5208806;47;207559000.0;3258074.54;;;;109974.0;10389939.0;290342.0
25378;5208806;59;182993000.0;3598053.62;;;;;12337084.0;
27863;5208806;71;172800000.0;4495747.65;;;;92290.68;17517628.79;417663.16
35389;5208806;83;200889000.0;4994585.95;;;;115422.62;18188870.39;441803.93
42220;5208806;95;218900000.0;6731320.27;;;;228968.9;21024304.61;344563.49
48138;5208806;107;203031000.0;8360289.66;;;;235572.42;26711730.29;286005.73
52996;5208806;119;224077000.0;7816626.1;;;;457131.86;28952454.39;764261.93
57202;5208806;131;322592000.0;8401579.44;0.6940000000000001;34060.0;;850157.5;33827807.82;1066671.59
61697;5208806;143;391224000.0;11596986.26;;;;1040413.95;43724902.21;884127.2
67677;5208806;155;441691000.0;11947133.63;;;4.2;1096261.89;55376114.11;1731594.93
74604;5208806;167;506388000.0;12773018.51;;;3.1;;9829203.64;2013261.52
82695;5208806;179;645271000.0;15437582.78;;;3.7;;10030868.91;1852401.55
84910;5208806;191;;16403588.63;;;6.4;;13450326.88;2824428.24
90150;5208806;203;;3170562.86;;40338.0;10.5;;14252474.66;3697611.5
5143;5212501;11;;9612976.24;0.55;141082.0;;375580.0;42336002.0;2594835.0
8635;5212501;23;;11443581.55;;;;465167.0;42252699.0;2113635.0
14311;5212501;35;773750000.0;17510802.18;;;;474222.91;67902969.11;2460398.6
19585;5212501;47;998184000.0;17019223.54;;;;628988.0;73635390.0;2712845.0
25373;5212501;59;1216224000.0;18978256.43;;;;580192.0;91151680.0;3448319.0
27900;5212501;71;1346407000.0;22292824.73;;;;747507.52;103931811.34;2828935.06
35392;5212501;83;1430943000.0;24480648.11;;;;680720.71;117828427.7;3231043.67
42179;5212501;95;1791825000.0;27524501.13;;;;1249906.79;140371791.5;4045357.55
47969;5212501;107;1972287000.0;35335232.1;;;;1608017.17;180126288.5;4325556.68
53001;5212501;119;2146561000.0;32626955.82;;;;1853968.17;194234576.39;5306279.54
57356;5212501;131;2167164000.0;34916682.83;0.701;174531.0;;4159730.01;218022817.63;7795054.4
61797;5212501;143;2388584000.0;42010660.74;;;;6014937.61;265737062.8;7946195.38
67695;5212501;155;2730007000.0;43203406.1;;;4.2;5530983.13;295879007.69;7928066.65
74568;5212501;167;3104880000.0;46156122.56;;;3.1;;41499777.61;9303238.39
82626;5212501;179;3116626000.0;49309843.11;;;3.7;;44689503.35;8901475.43
84990;5212501;191;;52024676.82;;;6.4;;47660605.25;17544116.07
90038;5212501;203;;10042269.77;;196864.0;10.5;;47172061.03;10208510.31
5164;5214507;11;;2206964.75;0.616;18578.0;;72625.12;7811531.65;110769.65
8594;5214507;23;;2523792.09;;;;87159.33;11375322.08;147183.46
14356;5214507;35;156320000.0;3112710.22;;;;112720.36;13111430.61;283824.34
19650;5214507;47;188384000.0;3258074.54;;;;89877.65;15449264.17;416531.07
25240;5214507;59;208591000.0;3598053.62;;;;176443.03;14237956.53;455743.41
27909;5214507;71;234799000.0;4495747.65;;;;198404.85;20486516.19;472082.32
35249;5214507;83;272545000.0;4994585.95;;;;144666.68;22018054.95;570979.76
42074;5214507;95;277660000.0;5769977.74;;;;136211.56;24619773.44;562507.02
48043;5214507;107;311088000.0;7165962.61;;;;277165.61;31605110.48;602265.38
52963;5214507;119;348753000.0;6699965.35;;;;423433.05;39354269.67;741704.26
57296;5214507;131;391464000.0;7201353.78;0.721;24210.0;;700908.5;46708153.82;847881.35
61808;5214507;143;442116000.0;10147363.04;;;;943763.66;55705143.0;1082737.86
67586;5214507;155;543697000.0;10453742.0;;;4.2;985772.89;62242584.02;1313702.71
74579;5214507;167;619302000.0;11176391.2;;;3.1;;10467138.86;1787738.21
